X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-8571842.22958629,4704043.35077803,3rd & M St SE,classic,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,,2025/07/27 04:41:39+00,19,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.876823,-77.002161,2025/07/27 04:42:29+00,279557038
-8572321.77182089,4718512.82629166,Carroll & Ethan Allen Ave,classic,0825b1a2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:39+00,6,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.977933,-77.006472,2025/07/27 04:42:29+00,279557039
-8569694.03125138,4707417.35576108,Bladensburg Rd & Benning Rd NE,classic,0824c0d5-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:40+00,0,0,14,7,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.900413,-76.982872,2025/07/27 04:42:29+00,279557040
-8567137.04326721,4702953.95199726,Branch & Pennsylvania Ave SE,classic,0824c29d-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:58+00,14,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.8692,-76.9599,2025/07/27 04:42:29+00,279557041
-8573629.87539809,4713372.19588954,Grant Circle,classic,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,,2025/07/27 04:41:42+00,7,0,10,6,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.942025,-77.018221,2025/07/27 04:42:29+00,279557042
-8583839.05459345,4694805.44861556,Duke St & Jordan St,classic,a44778cc-274f-49d5-80dc-6e031113a7e3,,2025/07/27 04:41:42+00,8,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,"Alexandria, VA",,38.812187,-77.10994,2025/07/27 04:42:29+00,279557043
-8576771.5647821,4707460.02542402,21st & I St NW,classic,08247b29-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:42+00,39,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,47,"KEY,CREDITCARD",42,"Washington, DC",,38.900711,-77.046449,2025/07/27 04:42:29+00,279557044
-8575151.88091434,4707096.06617389,14th & G St NW,classic,0824e24c-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:42+00,22,1,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.898164,-77.031898,2025/07/27 04:42:29+00,279557045
-8574603.90751239,4707052.43408416,11th & F St NW,classic,0824e72a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:51+00,16,0,12,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,28,"KEY,CREDITCARD",42,"Washington, DC",,38.897857,-77.026975,2025/07/27 04:42:29+00,279557046
-8572506.19478257,4697567.3154929,South Capitol & Atlantic St SW,classic,08261a52-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:42+00,16,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.831516,-77.008133,2025/07/27 04:42:29+00,279557047
-8573571.8374895,4705409.96486005,4th & C St SW,classic,08250371-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:55+00,41,1,5,0,1,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,48,"KEY,CREDITCARD",42,"Washington, DC",,38.886372,-77.017701,2025/07/27 04:42:29+00,279557048
-8564015.53735534,4707149.25340617,Nannie Helen Burroughs Ave & 49th St NE,classic,0825ba12-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:43+00,1,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.898536,-76.931862,2025/07/27 04:42:29+00,279557049
-8575269.11565909,4711935.54926078,14th & Newton St NW,classic,e9030e46-31bf-4def-befb-2e685ad48180,,2025/07/27 04:41:42+00,16,0,0,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.931991,-77.032956,2025/07/27 04:42:29+00,279557050
-8584178.53897718,4704025.23275737,Carlin Springs Rd & N Thomas St,classic,08264392-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:58+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.876695,-77.112982,2025/07/27 04:42:29+00,279557051
-8575204.58246059,4710976.50834822,14th & Girard St NW,classic,08261c65-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:45+00,14,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.925284,-77.032375,2025/07/27 04:42:29+00,279557052
-8563429.96315273,4704438.09733778,Woody Ward Rec Center,classic,c51f0090-a4f9-416d-a18b-6e0505b1dca1,,2025/07/27 04:41:46+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.879575,-76.926596,2025/07/27 04:42:29+00,279557053
-8571508.63736382,4708400.75213682,5th & Morse St NE,classic,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,,2025/07/27 04:41:46+00,18,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.907287,-76.999167,2025/07/27 04:42:29+00,279557054
-8597867.78848286,4710796.11829309,Westpark Dr & Leesburg Pike,classic,082634c6-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:46+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.92403,-77.235955,2025/07/27 04:42:29+00,279557055
-8577025.04027608,4708702.14355711,22nd & P ST NW,classic,08261b21-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:47+00,0,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.909394,-77.048728,2025/07/27 04:42:29+00,279557056
-8583528.08984751,4723780.48768205,Pooks Hill Rd & Linden Ave,classic,08264525-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:58+00,3,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.014716,-77.107143,2025/07/27 04:42:29+00,279557057
-8577102.17105156,4701789.15499524,Crystal Dr & 15th St S,classic,08246cd5-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:59+00,5,0,10,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,"Arlington, VA",,38.861056,-77.049417,2025/07/27 04:42:29+00,279557058
-8569637.09983535,4703167.26795859,16th & Q St SE / Anacostia HS,classic,082633ec-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:55+00,12,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.870695,-76.982359,2025/07/27 04:42:29+00,279557059
-8576712.9555029,4700623.91718548,National Airport,classic,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,,2025/07/27 04:41:48+00,13,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,"Arlington, VA",,38.852903,-77.045916,2025/07/27 04:42:29+00,279557060
-8571083.98473548,4705095.80149117,Eastern Market Metro,classic,1996328198078007666,,2025/07/27 04:42:00+00,26,2,4,2,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,32,"KEY,CREDITCARD",42,"Washington, DC",,38.884181,-76.995358,2025/07/27 04:42:29+00,279557061
-8596403.91741024,4704297.64263477,Hartland Rd & Harte Pl,classic,c271d265-76c8-49f9-9b3c-b9490fb97ac0,,2025/07/27 04:41:49+00,7,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.878601,-77.222808,2025/07/27 04:42:29+00,279557062
-8575300.43441333,4706249.49116514,15th St & Constitution Ave NW,classic,99e66f13-6f03-4872-9f34-bcd92fe519fd,,2025/07/27 04:41:58+00,18,0,1,0,1,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,20,"KEY,CREDITCARD",42,"Washington, DC",,38.892244,-77.033234,2025/07/27 04:42:29+00,279557063
-8574876.20488585,4719810.09256434,13th St & Eastern Ave,classic,08254ebb-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:50+00,9,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.987,-77.029417,2025/07/27 04:42:29+00,279557064
-8585635.77265262,4697400.57170125,Reading Ave & Merton Ct,classic,2090125891591343044,,2025/07/27 04:41:51+00,3,0,6,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.830352,-77.126081,2025/07/27 04:42:29+00,279557065
-8582052.19904243,4695943.91848508,Virginia Theological Seminary,classic,b0cdb0b4-a4e5-47f2-90fd-f3f8266b809f,,2025/07/27 04:41:53+00,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.820152,-77.093879,2025/07/27 04:42:29+00,279557066
-8609201.96134668,4712518.68312409,Ridge Heights Rd & Seahawks Dr,classic,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,,2025/07/27 04:41:56+00,1,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.936061,-77.337775,2025/07/27 04:42:29+00,279557067
-8580612.55791706,4706005.22483239,15th St & N Scott St,classic,082525bb-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:06+00,13,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.89054,-77.08095,2025/07/27 04:42:29+00,279557068
-8581497.90724849,4705985.07204435,Wilson Blvd & N Franklin Rd,classic,0824fb6c-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:07+00,7,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.8904,-77.0889,2025/07/27 04:42:29+00,279557069
-8574263.84854063,4707086.03067449,9th & G St NW,classic,a10f8bfa-1324-411c-b358-3fbd94eff32b,,2025/07/27 04:40:03+00,11,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.898097,-77.023924,2025/07/27 04:42:29+00,279557070
-8583593.48834334,4703982.14644634,N Quincy St & Glebe Rd,classic,08251bba-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:08+00,3,0,6,1,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.876393,-77.107735,2025/07/27 04:42:29+00,279557071
-8572277.13203314,4704053.63614304,1st & M St SE,classic,5f71434d-dc5c-45ff-8219-708a3d9a0691,,2025/07/27 04:40:09+00,22,0,16,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,"Washington, DC",,38.876893,-77.006072,2025/07/27 04:42:29+00,279557072
-8576228.60889906,4710049.33935294,18th St & Wyoming Ave NW,classic,08254770-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:54+00,9,0,12,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.918809,-77.041571,2025/07/27 04:42:29+00,279557073
-8583844.03945987,4694687.04102914,S Jordan St & Venable St,classic,599f7a69-823e-419a-b70e-8f9666dd4bd1,,2025/07/27 04:41:57+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.811361,-77.109975,2025/07/27 04:42:29+00,279557074
-8566268.88467962,4702438.3448615,Fairfax Village,classic,0824f08b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:39:58+00,5,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.86559,-76.952103,2025/07/27 04:42:29+00,279557075
-8576988.39638907,4726825.91904236,Amherst Ave & Prichard Rd,classic,082651f8-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:01+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.035965,-77.048395,2025/07/27 04:42:29+00,279557076
-8570992.86274827,4727115.23014345,Oak Leaf & Lockwood,classic,90682a3e-9cb2-43d1-b104-61c50043d35b,,2025/07/27 04:40:10+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.037981,-76.994539,2025/07/27 04:42:29+00,279557077
-8571904.13001419,4714852.62308034,Fort Totten Metro,classic,0825e27a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:12+00,11,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.952369,-77.002721,2025/07/27 04:42:29+00,279557078
-8572176.87411204,4700656.09704679,St. Elizabeths West Campus/DHS ,classic,8a10969e-9861-4926-bda6-f0b58a0c253d,,2025/07/27 04:40:13+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.853124,-77.005174,2025/07/27 04:42:29+00,279557079
-8579554.58313278,4706798.49719896,Rosslyn Metro / Wilson Blvd & N Moore St,classic,472d3644-c8f4-4912-ad84-79f11cee2e49,,2025/07/27 04:40:13+00,20,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",41,"Arlington, VA",,38.896087,-77.071452,2025/07/27 04:42:29+00,279557080
-8573416.68003779,4720365.22275179,Sligo Ave & Carroll Ln,classic,082641e3-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:14+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.990874,-77.016311,2025/07/27 04:42:29+00,279557081
-8579193.59253499,4709711.15484402,34th St & Wisconsin Ave NW,classic,0824a988-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:14+00,3,2,10,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.916442,-77.0682,2025/07/27 04:42:29+00,279557082
-8570886.87376677,4698301.13253839,Valley Ave & Wheeler Rd SE,classic,0cabc1c7-cf6f-4afd-9242-c011b77f6330,,2025/07/27 04:40:15+00,4,0,14,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.836646,-76.993589,2025/07/27 04:42:29+00,279557083
-8570651.58116557,4705343.12058803,11th & C St SE,classic,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,,2025/07/27 04:40:16+00,9,1,8,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.885908,-76.991476,2025/07/27 04:42:29+00,279557084
-8575911.05852917,4721053.4477282,East West Hwy & 16th St,classic,08261b89-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:22+00,12,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.995681,-77.038721,2025/07/27 04:42:29+00,279557085
-8574166.9045813,4704310.96408358,Maine Ave & 7th St SW,classic,0824a68f-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:19+00,0,0,20,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",42,"Washington, DC",,38.878694,-77.023054,2025/07/27 04:42:29+00,279557086
-8569979.47768126,4728213.84224299,Stewart Ln & Old Columbia Pike,classic,909f576d-3523-4646-aa26-900ba8c9cd13,,2025/07/27 04:40:20+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.045652,-76.985438,2025/07/27 04:42:29+00,279557087
-8570791.27494372,4707356.94089951,10th & H St NE,classic,fe755eaf-7f1f-48df-bc40-f51d2af775d1,,2025/07/27 04:40:20+00,2,0,15,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.899984,-76.992725,2025/07/27 04:42:29+00,279557088
-8576562.07104506,4725309.33314053,Dennis Ave & Amherst Ave,classic,08259e6f-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:20+00,9,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.025387,-77.044563,2025/07/27 04:42:29+00,279557089
-8563353.49185713,4706987.67117387,Division Ave & Foote St NE,classic,0826337e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:19+00,5,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.897407,-76.925907,2025/07/27 04:42:29+00,279557090
-8569503.70110122,4728113.04439223,Stewart & April,classic,52ba8179-5dda-404f-abba-796b3f645434,,2025/07/27 04:40:17+00,15,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.044944,-76.981155,2025/07/27 04:42:29+00,279557091
-8567154.67541918,4712539.85491736,Perry & 35th St,classic,068e6359-1741-4240-9ed1-07a9038bc319,,2025/07/27 04:40:14+00,0,0,15,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.936213,-76.960054,2025/07/27 04:42:29+00,279557092
-8575636.13241509,4711491.96022078,16th & Irving St NW,classic,082617d2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:15+00,7,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.928893,-77.03625,2025/07/27 04:42:29+00,279557093
-8566667.77665186,4710455.20329063,Fort Lincoln Dr & 33rd Pl NE,classic,c9760156-83bd-4a7d-9dfa-85d7ee463f62,,2025/07/27 04:40:14+00,11,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.921641,-76.955687,2025/07/27 04:42:29+00,279557094
-8576430.26239418,4707591.62842913,19th & I St NW,classic,08253908-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:25+00,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.901633,-77.043386,2025/07/27 04:42:29+00,279557095
-8568170.02673227,4701876.35549243,Marion Barry Ave & Naylor Rd SE,classic,08247ed8-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:23+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.861663,-76.969184,2025/07/27 04:42:29+00,279557096
-8572894.57223265,4706944.56245947,New Jersey Ave & F St NW,classic,96ce48cf-5d98-4dfb-86b1-f461230cd193,,2025/07/27 04:40:27+00,10,0,23,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,33,"KEY,CREDITCARD",42,"Washington, DC",,38.897108,-77.011616,2025/07/27 04:42:29+00,279557097
-8571015.87689761,4706969.10981205,8th & F St NE,classic,082554fb-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:24+00,14,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.897274,-76.994749,2025/07/27 04:42:29+00,279557098
-8591620.04400366,4705695.69049342,N Oak St & W Broad St,classic,edb40673-8b68-4db1-b9bf-6cb7943fdb50,,2025/07/27 04:40:27+00,11,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,"Falls Church, VA",,38.88837,-77.179832,2025/07/27 04:42:29+00,279557099
-8574270.12233559,4706541.00070137,9th St & Pennsylvania Ave NW,classic,5d8b76d9-ae82-464b-87f1-37553a9fec6c,,2025/07/27 04:40:26+00,13,2,9,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,"Washington, DC",,38.89428,-77.023979,2025/07/27 04:42:29+00,279557100
-8582028.58390635,4701687.40160127,Columbia Pike & Monroe St,classic,08254c82-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:26+00,7,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.860344,-77.093672,2025/07/27 04:42:29+00,279557101
-8563683.31805151,4718536.84427954,Bowdoin Ave & Calvert Rd/ College Park Station,classic,2004427045420044368,,2025/07/27 04:41:51+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",133,Prince George's County,,38.978103,-76.928879,2025/07/27 04:42:29+00,279557102
-8571077.60610576,4704383.41369863,8th & Eye St SE / Barracks Row,classic,08249671-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:29+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.8792,-76.9953,2025/07/27 04:42:29+00,279557103
-8582011.3889402,4718790.00022654,Woodmont Ave & Strathmore St,classic,0826190f-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:30+00,4,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.979875,-77.093522,2025/07/27 04:42:29+00,279557104
